stock_id,symbol,isin,first_seen
10636,MANORAMA,INE00VM01036,2026-09-07
11796,MANORG,INE370D01013,2026-09-07
1066147,MANUFGBEES,,2026-09-07
859,MANUGRAPH,INE867A01022,2026-09-07
12825,MANV30F,,2026-09-07
860,MANXT50,,2026-09-07
10673,MANYAVAR,INE825V01034,2026-09-07
10468,MAPMYINDIA,INE0BV301023,2026-09-07
861,MARALOVER,INE882A01013,2026-09-07
862,MARATHON,INE182D01020,2026-09-07
863,MARICO,INE196A01026,2026-09-07
10410,MARINE,INE01JE01028,2026-09-07
10589,MARKOLINES,INE0FW001016,2026-09-07
864,MARKSANS,INE750C01026,2026-09-07
98671,MARSHALL,,2026-09-07
11462,MARSONS,INE415B01044,2026-09-07
865,MARUTI,INE585B01010,2026-09-07
866,MASFIN,INE348L01012,2026-09-07
12836,MASILVER,,2026-09-07
10470,MASKINVEST,INE885F01015,2026-09-07
12837,MASPTOP50,,2026-09-07
867,MASTEK,INE759A01021,2026-09-07
11535,MASTERTR,INE677D01037,2026-09-07
868,MATRIMONY,INE866R01028,2026-09-07
869,MAWANASUG,INE636A01039,2026-09-07
9789,MAXESTATES,INE03EI01018,2026-09-07
11480,MAXHEALTH,INE027H01010,2026-09-07
9745,MAXIND,INE0CG601016,2026-09-07
870,MAXINDIA,,2026-09-07
871,MAXVIL,,2026-09-07
872,MAYURUNIQ,INE040D01038,2026-09-07
873,MAZDA,INE885E01042,2026-09-07
11705,MAZDOCK,INE249Z01020,2026-09-07
11616,MBAPL,INE900L01028,2026-09-07
9459,MBECL,INE748A01024,2026-09-07
11510,MBEL,INE08N601015,2026-09-07
874,MBLINFRA,INE912H01013,2026-09-07
11009,MCCHRLS-B,INE435D01014,2026-09-07
875,MCDHOLDING,,2026-09-07
876,MCDOWELL-N,,2026-09-07
11088,MCL,INE813V01022,2026-09-07
877,MCLEODRUSS,INE942G01012,2026-09-07
10368,MCLOUD,INE613C01026,2026-09-07
878,MCX,INE745G01043,2026-09-07
11503,MEDANTA,INE474Q01031,2026-09-07
11657,MEDIASSIST,INE456Z01021,2026-09-07
9877,MEDICAMEQ,INE646B01010,2026-09-07
11089,MEDICAPQ,INE442D01010,2026-09-07
10205,MEDICO,INE630Y01024,2026-09-07
10252,MEDPLUS,INE804L01022,2026-09-07
10810,MEESHO,INE0VDM01015,2026-09-07
879,MEGASOFT,,2026-09-07
9445,MEGASTAR,INE00EM01016,2026-09-07
880,MEGH,,2026-09-07
11598,MEIL,INE0PKD01011,2026-09-07
11515,MENNPIS,INE650G01029,2026-09-07
881,MENONBE,INE071D01033,2026-09-07
882,MEP,,2026-09-07
9452,MERCANTILE,INE689O01013,2026-09-07
883,MERCATOR,,2026-09-07
10106,MERCURYEV,INE763M01028,2026-09-07
616120,METAL,,2026-09-07
884,METALFORGE,,2026-09-07
549375,METALIETF,,2026-09-07
10289,METROBRAND,INE317I01021,2026-09-07
9453,METROGLOBL,INE085D01033,2026-09-07
885,METROPOLIS,INE112L01020,2026-09-07
12860,MFL,,2026-09-07
10089,MFML,INE0US801024,2026-09-07
886,MFSL,INE180A01020,2026-09-07
10939,MGEL,INE0APB01032,2026-09-07
887,MGL,INE002S01010,2026-09-07
10299,MHLXMIRU,INE112D01035,2026-09-07
888,MHRIL,INE998I01010,2026-09-07
889,MIC,,2026-09-07
10482,MICEL,INE287C01037,2026-09-07
851999,MID150,,2026-09-07
12864,MID150BEES,,2026-09-07
465158,MID150CASE,,2026-09-07
1643517,MIDBANKADD,,2026-09-07
342975,MIDCAP,,2026-09-07
1243845,MIDCAPADD,,2026-09-07
1253353,MIDCAPBETA,,2026-09-07
88569,MIDCAPETF,,2026-09-07
226207,MIDCAPIETF,,2026-09-07
890,MIDHANI,INE099Z01011,2026-09-07
299997,MIDQ50ADD,,2026-09-07
226209,MIDSELIETF,,2026-09-07
434358,MIDSMALL,,2026-09-07
10870,MIDWESTLTD,INE0XAD01024,2026-09-07
9397,MIIL,INE898Q01015,2026-09-07
10495,MILKYMIST,INE00IT01020,2026-09-07
11626,MINALIND,INE097E01028,2026-09-07
891,MINDACORP,INE842C01021,2026-09-07
892,MINDAIND,,2026-09-07
893,MINDTECK,INE110B01017,2026-09-07
894,MINDTREE,,2026-09-07
895,MIRCELECTR,,2026-09-07
896,MIRZAINT,INE771A01026,2026-09-07
10620,MITCON,INE828O01033,2026-09-07
11464,MITTAL,INE997Y01027,2026-09-07
9661,MKEXIM,INE227F01010,2026-09-07
9812,MKPL,INE964W01021,2026-09-07
9316,MLKFOOD,INE588G01021,2026-09-07
897,MMFL,INE227C01017,2026-09-07
898,MMP,INE511Y01018,2026-09-07
899,MMTC,INE123F01029,2026-09-07
10036,MMWL,INE200D01020,2026-09-07
342987,MNC,,2026-09-07
995790,MOALPHA50,,2026-09-07
1436939,MOBANK10,,2026-09-07
11755,MOBIKWIK,INE0HLU01028,2026-09-07
831336,MOCAPITAL,,2026-09-07
558808,MODEFENCE,,2026-09-07
9551,MODINATUR,INE537F01012,2026-09-07
10453,MODIRUBBER,INE832A01018,2026-09-07
10901,MODIS,INE0L0L01012,2026-09-07
9508,MODISONLTD,INE737D01021,2026-09-07
10692,MODTHREAD,INE794W01014,2026-09-07
1139674,MOENERGY,,2026-09-07
1026480,MOGOLD,,2026-09-07
12873,MOGSEC,,2026-09-07
12874,MOHEALTH,,2026-09-07
10904,MOHITE,INE154B01023,2026-09-07
11443,MOHITIND,INE954E01012,2026-09-07
900,MOHOTAIND,,2026-09-07
901,MOIL,INE490G01020,2026-09-07
921469,MOINFRA,,2026-09-07
1197005,MOIPO,,2026-09-07
9910,MOKSH,INE514Y01020,2026-09-07
10592,MOL,INE0CT101020,2026-09-07
10628,MOLBIO,INE869T01028,2026-09-07
902,MOLDTECH,INE835B01035,2026-09-07
903,MOLDTKPAC,INE893J01029,2026-09-07
12881,MOLOWVOL,,2026-09-07
12882,MOM100,,2026-09-07
226229,MOM30IETF,,2026-09-07
12883,MOM50,,2026-09-07
12884,MOMENTUM,,2026-09-07
1141975,MOMENTUM30,,2026-09-07
603144,MOMENTUM50,,2026-09-07
1641151,MOMETAL,,2026-09-07
931985,MOMGF,,2026-09-07
985602,MOMIDMTM,,2026-09-07
1614680,MOMMIDCAP,,2026-09-07
1220271,MOMNC,,2026-09-07
12885,MOMOMENTUM,,2026-09-07
12886,MON100,,2026-09-07
900441,MON50EQUAL,,2026-09-07
11317,MONARCH,INE903D01011,2026-09-07
910966,MONEXT50,,2026-09-07
11803,MONEYBOXX,INE296Q01012,2026-09-07
1139698,MONIFTY100,,2026-09-07
131405,MONIFTY500,,2026-09-07
12888,MONQ50,,2026-09-07
904,MONTECARLO,INE950M01013,2026-09-07
1641166,MOOILGAS,,2026-09-07
944531,MOPSE,,2026-09-07
12890,MOQUALITY,,2026-09-07
905,MORARJEE,,2026-09-07
344823,MOREALTY,,2026-09-07
906,MOREPENLAB,INE083A01026,2026-09-07
11081,MOSCHIP,INE935B01025,2026-09-07
1208604,MOSERVICE,,2026-09-07
1047294,MOSILVER,,2026-09-07
344825,MOSMALL250,,2026-09-07
9486,MOTHERSON,INE775A01035,2026-09-07
907,MOTHERSUMI,,2026-09-07
908,MOTILALOFS,INE338I01027,2026-09-07
9341,MOTISONS,INE0FRK01020,2026-09-07
909,MOTOGENFIN,INE861B01023,2026-09-07
954919,MOTOUR,,2026-09-07
12896,MOVALUE,,2026-09-07
11275,MPDL,INE493H01014,2026-09-07
910,MPHASIS,INE356A01018,2026-09-07
911,MPSLTD,INE943D01017,2026-09-07
912,MRF,INE883A01011,2026-09-07
12900,MRO-TEK,,2026-09-07
913,MRPL,INE103A01014,2026-09-07
1523103,MSCI360,,2026-09-07
1213254,MSCIADD,,2026-09-07
811025,MSCIINDIA,,2026-09-07
10117,MSL,INE829S01016,2026-09-07
914,MSPL,INE752G01015,2026-09-07
915,MSTCLTD,INE255X01014,2026-09-07
10401,MSUMI,INE0FS801015,2026-09-07
10963,MTARTECH,INE864I01014,2026-09-07
916,MTEDUCARE,INE472M01018,2026-09-07
917,MTNL,INE153A01019,2026-09-07
10912,MUFIN,INE08KJ01020,2026-09-07
9421,MUFTI,INE220Q01020,2026-09-07
918,MUKANDENGG,,2026-09-07
919,MUKANDLTD,INE304A01026,2026-09-07
9392,MUKESHB,INE596B01017,2026-09-07
9764,MUKKA,INE0CG401037,2026-09-07
920,MUKTAARTS,INE374B01019,2026-09-07
571916,MULTICAP,,2026-09-07
921,MUNJALAU,INE672B01032,2026-09-07
922,MUNJALSHOW,INE577A01027,2026-09-07
923,MURUDCERA,INE692B01014,2026-09-07
924,MUTHOOTCAP,INE296G01013,2026-09-07
925,MUTHOOTFIN,INE414G01012,2026-09-07
11124,MUTHOOTMF,INE046W01019,2026-09-07
9975,MVELECTRO,INE0OWZ01020,2026-09-07
9599,MVGJL,INE0KNT01012,2026-09-07
9949,MWL,INE0JYY01029,2026-09-07
9705,MYSORPETRO,INE741A01011,2026-09-07
926,N100,,2026-09-07
927,NACLIND,INE295D01020,2026-09-07
928,NAGAFERT,,2026-09-07
929,NAGREEKCAP,INE245I01016,2026-09-07
930,NAGREEKEXP,INE123B01028,2026-09-07
931,NAHARCAP,INE049I01012,2026-09-07
932,NAHARINDUS,INE289A01011,2026-09-07
933,NAHARPOLY,INE308A01027,2026-09-07
934,NAHARSPING,INE290A01027,2026-09-07
935,NAM-INDIA,INE298J01013,2026-09-07
10331,NARMADA,INE117Z01029,2026-09-07
11183,NATCAPSUQ,INE936B01015,2026-09-07
936,NATCOPHARM,INE987B01026,2026-09-07
937,NATHBIOGEN,INE448G01010,2026-09-07
938,NATIONALUM,INE139A01034,2026-09-07
10257,NATIONSTD,INE166R01015,2026-09-07
1784406,NATNLSTEEL,,2026-09-07
939,NAUKRI,INE663F01032,2026-09-07
9318,NAVA,INE725A01030,2026-09-07
940,NAVINFLUOR,INE048G01026,2026-09-07
115824,NAVINIFTY,,2026-09-07
941,NAVKARCORP,INE278M01019,2026-09-07
11291,NAVKARURB,INE268H01044,2026-09-07
942,NAVNETEDUL,INE060A01024,2026-09-07
11013,NAZARA,INE418L01047,2026-09-07
943,NBCC,INE095N01031,2026-09-07
944,NBIFIN,INE365I01020,2026-09-07
945,NBVENTURES,,2026-09-07
946,NCC,INE868B01028,2026-09-07
947,NCLIND,INE732C01016,2026-09-07
2125851,NCPSESDL24,,2026-09-07
948,NDGL,INE756C01015,2026-09-07
949,NDL,INE875G01048,2026-09-07
11341,NDLVENTURE,INE353A01023,2026-09-07
10610,NDRAUTO,INE07OG01012,2026-09-07
950,NDTV,INE155G01029,2026-09-07
11318,NEAGI,INE605D01012,2026-09-07
951,NECCLTD,INE553C01016,2026-09-07
952,NECLIFE,INE023H01027,2026-09-07
953,NELCAST,INE189I01024,2026-09-07
954,NELCO,INE045B01015,2026-09-07
9736,NEOGEN,INE136S01016,2026-09-07
11769,NEPHROPLUS,INE428V01029,2026-09-07
955,NESCO,INE317F01035,2026-09-07
956,NESTLEIND,INE239A01024,2026-09-07
957,NETF,,2026-09-07
958,NETFCONSUM,,2026-09-07
959,NETFDIVOPP,,2026-09-07
1976521,NETFIT,,2026-09-07
960,NETFLTGILT,,2026-09-07
961,NETFMID150,,2026-09-07
962,NETFNIF100,,2026-09-07
963,NETFNV20,,2026-09-07
9431,NETWEB,INE0NT901020,2026-09-07
964,NETWORK18,INE870H01013,2026-09-07
11283,NEUEON,INE333I01044,2026-09-07
965,NEULANDLAB,INE794A01010,2026-09-07
966,NEWGEN,INE619B01017,2026-09-07
780665,NEXT30ADD,,2026-09-07
88651,NEXT50,,2026-09-07
1279695,NEXT50ADD,,2026-09-07
1253493,NEXT50BETA,,2026-09-07
1286869,NEXT50ETF,,2026-09-07
226295,NEXT50IETF,,2026-09-07
967,NEXTMEDIA,INE747B01016,2026-09-07
968,NFL,INE870D01012,2026-09-07
9938,NGIL,INE236Y01012,2026-09-07
11274,NGLFINE,INE887E01022,2026-09-07
969,NH,INE410P01011,2026-09-07
970,NHPC,INE848E01016,2026-09-07
971,NIACL,INE470Y01017,2026-09-07
11601,NIBE,INE149O01018,2026-09-07
11489,NIBL,INE047O01014,2026-09-07
10707,NICCOPAR,INE653C01022,2026-09-07
12954,NIF100BEES,,2026-09-07
226304,NIF100IETF,,2026-09-07
285791,NIF10GETF,,2026-09-07
1682163,NIF500BETA,,2026-09-07
285792,NIF5GETF,,2026-09-07
282198,NIFITETF,,2026-09-07
92037,NIFMID150,,2026-09-07
343085,NIFTY1,,2026-09-07
817203,NIFTY100EW,,2026-09-07
300097,NIFTY50ADD,,2026-09-07
1236900,NIFTYADD,,2026-09-07
1583836,NIFTYAXIS,,2026-09-07
972,NIFTYBEES,,2026-09-07
1253510,NIFTYBETA,,2026-09-07
276791,NIFTYBETF,,2026-09-07
1144377,NIFTYCASE,,2026-09-07
1697269,NIFTYEES,,2026-09-07
88660,NIFTYETF,,2026-09-07
10151,NIFTYFPI,,2026-09-07
226308,NIFTYIETF,,2026-09-07
1666381,NIFTYJBLK,,2026-09-07
9470,NIFTYNXT50,,2026-09-07
12956,NIFTYQLITY,,2026-09-07
973,NIITLTD,INE161A01038,2026-09-07
10105,NIITMTS,INE342G01023,2026-09-07
974,NIITTECH,,2026-09-07
975,NILAINFRA,INE937C01029,2026-09-07
976,NILASPACES,INE00S901012,2026-09-07
9427,NILE,INE445D01013,2026-09-07
977,NILKAMAL,INE310A01015,2026-09-07
10729,NIMBSPROJ,INE875B01015,2026-09-07
11439,NINSYS,INE395U01014,2026-09-07
978,NIPPOBATRY,INE567A01028,2026-09-07
9682,NIRAJ,INE368I01016,2026-09-07
9956,NIRAJISPAT,INE326T01011,2026-09-07
9761,NIRLON,INE910A01012,2026-09-07
979,NITCO,INE858F01012,2026-09-07
1709163,NITESHEST,,2026-09-07
980,NITINSPIN,INE229H01012,2026-09-07
10416,NITIRAJ,INE439T01012,2026-09-07
10043,NITTAGELA,INE265B01019,2026-09-07
9329,NIVABUPA,INE995S01015,2026-09-07
4077,NKIND,INE542C01019,2026-09-07
981,NLCINDIA,INE589A01014,2026-09-07
982,NMDC,INE584A01023,2026-09-07
983,NOCIL,INE163A01018,2026-09-07
984,NOIDATOLL,INE781B01015,2026-09-07
11797,NORBTEAEXP,INE369C01017,2026-09-07
11597,NORTHARC,INE850M01015,2026-09-07
11369,NOVAAGRI,INE02H701025,2026-09-07
11115,NOVARTIND,INE234A01025,2026-09-07
985,NPBET,,2026-09-07
10882,NPST,INE0FFK01017,2026-09-07
986,NRAIL,INE740D01017,2026-09-07
987,NRBBEARING,INE349A01021,2026-09-07
11199,NRL,INE0JM501013,2026-09-07
988,NSIL,INE023A01030,2026-09-07
10582,NSLNISP,INE0NNS01018,2026-09-07
9310,NTCIND,INE920C01017,2026-09-07
989,NTL,,2026-09-07
990,NTPC,INE733E01010,2026-09-07
10972,NTPCGREEN,INE0ONG01011,2026-09-07
991,NUCLEUS,INE096B01018,2026-09-07
11272,NURECA,INE0DSF01015,2026-09-07
11141,NUVAMA,INE531F01023,2026-09-07
10263,NUVOCO,INE118D01016,2026-09-07
343115,NV20,,2026-09-07
12981,NV20BEES,,2026-09-07
226331,NV20IETF,,2026-09-07
992,NXTDIGITAL,,2026-09-07
10071,NYKAA,INE388Y01029,2026-09-07
993,OAL,INE959C01023,2026-09-07
10337,OBCL,INE426Z01016,2026-09-07
994,OBEROIRLTY,INE093I01010,2026-09-07
995,OCCL,,2026-09-07
9821,OCCLLTD,INE0PK601023,2026-09-07
10591,ODIGMA,INE054301028,2026-09-07
9595,ODYCORP,INE839E01023,2026-09-07
996,OFSS,INE881D01027,2026-09-07
997,OIL,INE274J01014,2026-09-07
998,OILCOUNTUB,INE591A01010,2026-09-07
513271,OILIETF,,2026-09-07
999,OISL,,2026-09-07
11479,OLAELEC,INE0LXG01040,2026-09-07
1000,OLECTRA,INE260D01016,2026-09-07
1001,OMAXAUTO,INE090B01011,2026-09-07
1002,OMAXE,INE800H01010,2026-09-07
10782,OMFREIGHT,INE1BZC01019,2026-09-07
10798,OMINFRAL,INE239D01028,2026-09-07
1003,OMKARCHEM,,2026-09-07
1004,OMMETALS,,2026-09-07
11426,OMNI,INE0UH301010,2026-09-07
10710,OMPOWER,INE25E901019,2026-09-07
10274,ONEGLOBAL,INE670O01013,2026-09-07
1005,ONELIFECAP,INE912L01015,2026-09-07
1006,ONEPOINT,INE840Y01029,2026-09-07
11235,ONESOURCE,INE013P01021,2026-09-07
1007,ONGC,INE213A01029,2026-09-07
10291,ONIDA,INE831A01028,2026-09-07
11011,ONIXSOLAR,INE173M01012,2026-09-07
1008,ONMOBILE,INE809I01019,2026-09-07
1009,ONWARDTEC,INE229A01017,2026-09-07
1010,OPTIEMUS,INE350C01017,2026-09-07
11377,OPTIFIN,INE031G01022,2026-09-07
1011,OPTOCIRCUI,,2026-09-07
1012,ORBTEXP,INE231G01010,2026-09-07
11388,ORCHASP,INE215B01022,2026-09-07
10933,ORCHPHARMA,INE191A01027,2026-09-07
1013,ORICONENT,INE730A01022,2026-09-07
1014,ORIENTABRA,,2026-09-07
1015,ORIENTALTL,INE998H01012,2026-09-07
1016,ORIENTBANK,,2026-09-07
1017,ORIENTBELL,INE607D01018,2026-09-07
1018,ORIENTCEM,INE876N01018,2026-09-07
11571,ORIENTCER,INE569C01020,2026-09-07
1019,ORIENTELEC,INE142Z01019,2026-09-07
1020,ORIENTHOT,INE750A01020,2026-09-07
1021,ORIENTLTD,INE609C01024,2026-09-07
1022,ORIENTPPR,INE592A01026,2026-09-07
1023,ORIENTREF,,2026-09-07
11823,ORIENTTECH,INE0PPK01015,2026-09-07
9981,ORIRAIL,INE457G01029,2026-09-07
1024,ORISSAMINE,INE725E01024,2026-09-07
9963,ORKLAINDIA,INE16NZ01023,2026-09-07
11228,ORTINGLOBE,INE749B01020,2026-09-07
133283,ORTINLAB,,2026-09-07
1025,ORTINLABSS,,2026-09-07
10372,OSIAHYPER,INE06IR01021,2026-09-07
1026,OSWALAGRO,INE142A01012,2026-09-07
11232,OSWALGREEN,INE143A01010,2026-09-07
11486,OSWALPUMPS,INE0BYP01024,2026-09-07
11038,OSWALSEEDS,INE00IK01029,2026-09-07
11451,PACEDIGITK,INE0S3G01027,2026-09-07
10674,PACIFICI,INE883C01025,2026-09-07
1027,PAEL,,2026-09-07
1028,PAGEIND,INE761H01022,2026-09-07
1029,PAISALO,INE420C01059,2026-09-07
10563,PAKKA,INE551D01018,2026-09-07
1030,PALASHSECU,INE471W01019,2026-09-07
1031,PALREDTEC,INE218G01033,2026-09-07
1032,PANACEABIO,INE922B01023,2026-09-07
1033,PANACHE,INE895W01019,2026-09-07
1034,PANAMAPET,INE305C01029,2026-09-07
10985,PANCHMAHQ,INE798F01010,2026-09-07
9497,PANORAMA,INE258R01028,2026-09-07
9632,PANSARI,INE697V01011,2026-09-07
1035,PAPERPROD,,2026-09-07
9553,PAR,INE04LG01015,2026-09-07
1036,PARACABLES,INE074B01023,2026-09-07
11362,PARADEEP,INE088F01024,2026-09-07
1037,PARAGMILK,INE883N01014,2026-09-07
10381,PARAS,INE045601023,2026-09-07
11187,PARASPETRO,INE162C01024,2026-09-07
10967,PARKHOSPS,INE119201023,2026-09-07
10457,PARKHOTELS,INE988S01028,2026-09-07
11178,PARNAXLAB,INE383L01019,2026-09-07
1038,PARSVNATH,INE561H01026,2026-09-07
10978,PASHUPATI,INE124Y01028,2026-09-07
10541,PASUPTAC,INE818B01023,2026-09-07
10840,PATANJALI,INE619A01035,2026-09-07
1039,PATELENG,INE244B01030,2026-09-07
10182,PATELRMART,INE0R8B01010,2026-09-07
1040,PATINTLOG,INE529D01014,2026-09-07
1041,PATSPINLTD,,2026-09-07
9618,PAUSHAKLTD,INE111F01024,2026-09-07
11384,PAVNAIND,INE07S101038,2026-09-07
9752,PAYTM,INE982J01020,2026-09-07
9352,PBMPOLY,INE501F01018,2026-09-07
11147,PCBL,INE602A01031,2026-09-07
1042,PCJEWELLER,INE785M01021,2026-09-07
1043,PDMJEPAPER,INE865T01018,2026-09-07
10850,PDSL,INE111Q01021,2026-09-07
1044,PDSMFL,,2026-09-07
1045,PEARLPOLY,INE844A01013,2026-09-07
1046,PEL,,2026-09-07
1047,PENIND,INE932A01024,2026-09-07
1048,PENINLAND,INE138A01028,2026-09-07
10393,PERMAGN,INE418E01018,2026-09-07
9415,PERNIASPOP,INE0I1B01016,2026-09-07
1049,PERSISTENT,INE262H01021,2026-09-07
1050,PETRONET,INE347G01014,2026-09-07
1051,PFC,INE134E01011,2026-09-07
1052,PFIZER,INE182A01018,2026-09-07
1053,PFOCUS,INE367G01038,2026-09-07
1054,PFS,INE560K01014,2026-09-07
1055,PGEL,INE457L01029,2026-09-07
1056,PGHH,INE179A01014,2026-09-07
1057,PGHL,INE199A01012,2026-09-07
1058,PGIL,INE940H01022,2026-09-07
13042,PHARMABEES,,2026-09-07
1059,PHILIPCARB,,2026-09-07
1060,PHOENIXLTD,INE211B01039,2026-09-07
9876,PHOENXINTL,INE245B01011,2026-09-07
10968,PICCADIL,INE546C01010,2026-09-07
1061,PIDILITIND,INE318A01026,2026-09-07
10425,PIGL,INE557Z01018,2026-09-07
1062,PIIND,INE603J01030,2026-09-07
1063,PILANIINVS,INE417C01014,2026-09-07
1064,PILITA,INE600A01035,2026-09-07
10095,PINELABS,INE15B701018,2026-09-07
1697355,PIONDIST,,2026-09-07
1065,PIONEEREMB,INE156C01018,2026-09-07
11387,PIONRINV,INE746D01014,2026-09-07
11697,PIRAMALFIN,INE202B01038,2026-09-07
1066,PITTIENG,INE450D01021,2026-09-07
10186,PIXTRANS,INE751B01018,2026-09-07
11698,PKTEA,INE431F01018,2026-09-07
1067,PLASTIBLEN,INE083C01022,2026-09-07
10819,PLATIND,INE0PT501018,2026-09-07
10873,PLAZACABLE,INE0INJ01017,2026-09-07
11552,PML,INE291E01019,2026-09-07
1068,PNB,INE160A01022,2026-09-07
1069,PNBGILTS,INE859A01011,2026-09-07
1070,PNBHOUSING,INE572E01012,2026-09-07
1071,PNC,INE392B01011,2026-09-07
1072,PNCINFRA,INE195J01029,2026-09-07
11525,PNGJL,INE953R01016,2026-09-07
11774,PNGSREVA,INE1RDG01013,2026-09-07
10640,POCL,INE063E01061,2026-09-07
1073,PODDARHOUS,,2026-09-07
1074,PODDARMENT,INE371C01013,2026-09-07
10204,POEL,INE035S01028,2026-09-07
1075,POKARNA,INE637C01025,2026-09-07
11452,POLICYBZR,INE417T01026,2026-09-07
1076,POLYCAB,INE455K01017,2026-09-07
1077,POLYMED,INE205C01021,2026-09-07
1078,POLYPLEX,INE633B01018,2026-09-07
11808,POLYSPIN,INE914G01029,2026-09-07
1079,PONNIERODE,INE838E01017,2026-09-07
9527,POONAWALLA,INE511C01022,2026-09-07
1080,POWERGRID,INE752E01010,2026-09-07
9326,POWERICA,INE921L01032,2026-09-07
9728,POWERINDIA,INE07Y701011,2026-09-07
1081,POWERMECH,INE211R01019,2026-09-07
1082,PPAP,INE095I01015,2026-09-07
1083,PPL,INE050001010,2026-09-07
10319,PPLPHARMA,INE0DK501011,2026-09-07
9897,PRABHA,INE0I0M01023,2026-09-07
1084,PRABHAT,,2026-09-07
1085,PRADIP,,2026-09-07
9460,PRADPME,INE770A01010,2026-09-07
1086,PRAENG,INE505C01016,2026-09-07
1087,PRAJIND,INE074A01025,2026-09-07
1088,PRAKASH,INE603A01013,2026-09-07
11516,PRAKASHSTL,INE696K01024,2026-09-07
10044,PRAVEG,INE722B01019,2026-09-07
9331,PRAXIS,INE546Y01022,2026-09-07
1089,PRECAM,INE484I01029,2026-09-07
1090,PRECOT,INE283A01014,2026-09-07
1091,PRECWIRE,INE372C01037,2026-09-07
9360,PREMCO,INE001E01012,2026-09-07
1092,PREMEXPLN,INE863B01029,2026-09-07
4187,PREMIER,INE342A01018,2026-09-07
9428,PREMIERENE,INE0BS701011,2026-09-07
1093,PREMIERPOL,INE309M01020,2026-09-07
1094,PRESSMN,,2026-09-07
1095,PRESTIGE,INE811K01011,2026-09-07
1096,PRICOLLTD,INE726V01018,2026-09-07
1097,PRIMESECU,INE032B01021,2026-09-07
11335,PRIMO,INE607A01022,2026-09-07
1098,PRINCEPIPE,INE689W01016,2026-09-07
9751,PRIORITY,INE15EH01014,2026-09-07
9358,PRISMX,INE286N01028,2026-09-07
10310,PRITI,INE974Z01015,2026-09-07
10992,PRITIKAUTO,INE583R01029,2026-09-07
9734,PRIVISCL,INE959A01019,2026-09-07
1784564,PROSEED,,2026-09-07
9461,PROSTARM,INE0BX301013,2026-09-07
9624,PROTEAN,INE004A01022,2026-09-07
1697387,PROVOGE,,2026-09-07
10308,PROZONER,INE195N01013,2026-09-07
1099,PROZONINTU,,2026-09-07
1100,PRSMJOHNSN,INE010A01011,2026-09-07
10580,PRUDENT,INE00F201020,2026-09-07
10821,PRUDMOULI,INE024D01016,2026-09-07
1101,PSB,INE608A01012,2026-09-07
1697391,PSL,,2026-09-07
1102,PSPPROJECT,INE488V01015,2026-09-07
343234,PSUBANK,,2026-09-07
300238,PSUBANKADD,,2026-09-07
13092,PSUBANKICI,,2026-09-07
1103,PSUBNKBEES,,2026-09-07
226448,PSUBNKIETF,,2026-09-07
1104,PTC,INE877F01012,2026-09-07
10804,PTCIL,INE596F01018,2026-09-07
1105,PTL,INE034D01049,2026-09-07
1106,PUNJABCHEM,INE277B01014,2026-09-07
1107,PURVA,INE323I01011,2026-09-07
9791,PVP,INE362A01016,2026-09-07
1108,PVR,,2026-09-07
10403,PVRINOX,INE191H01014,2026-09-07
10358,PVSL,INE772T01024,2026-09-07
226455,PVTBANIETF,,2026-09-07
1614980,PVTBANK,,2026-09-07
300249,PVTBANKADD,,2026-09-07
1516005,PVTBKGROWW,,2026-09-07
10906,PWL,INE0LP301011,2026-09-07
10838,PYRAMID,INE0MIS01010,2026-09-07
1109,QGOLDHALF,,2026-09-07
10648,QMSMEDI,INE0FMW01018,2026-09-07
1110,QNIFTY,,2026-09-07
10542,QPOWER,INE0SII01026,2026-09-07
10585,QUADFUTURE,INE0LRY01011,2026-09-07
226459,QUAL30IETF,,2026-09-07
1008332,QUALITY,,2026-09-07
1010381,QUALITY30,,2026-09-07
1111,QUESS,INE615P01015,2026-09-07
1112,QUICKHEAL,INE306L01010,2026-09-07
10451,QUINT,INE641R01017,2026-09-07
9372,QUINTEGRA,INE033B01011,2026-09-07
10771,RACE,INE084Q01012,2026-09-07
10353,RACLGEAR,INE704B01017,2026-09-07
9862,RADAAN,INE874F01027,2026-09-07
10081,RADHIKAJWE,INE583V01021,2026-09-07
10913,RADIANTCMS,INE855R01021,2026-09-07
1113,RADICO,INE944F01028,2026-09-07
1114,RADIOCITY,INE919I01024,2026-09-07
9509,RAILTEL,INE0DD101019,2026-09-07
1115,RAIN,INE855B01025,2026-09-07
10715,RAINBOW,INE961O01016,2026-09-07
1116,RAJESHEXPO,,2026-09-07
11814,RAJMET,INE00KV01022,2026-09-07
11652,RAJOOENG,INE535F01024,2026-09-07
10618,RAJPALAYAM,INE296E01026,2026-09-07
10699,RAJRATAN,INE451D01029,2026-09-07
10192,RAJRILTD,INE533D01032,2026-09-07
1117,RAJSREESUG,INE562B01019,2026-09-07
1118,RAJTV,INE952H01027,2026-09-07
1119,RALLIS,INE613A01020,2026-09-07
1120,RAMANEWS,INE278B01020,2026-09-07
9946,RAMAPHO,INE809A01032,2026-09-07
1121,RAMASTEEL,INE230R01035,2026-09-07
11094,RAMBHAJO,INE1SJO01012,2026-09-07
1122,RAMCOCEM,INE331A01037,2026-09-07
1123,RAMCOIND,INE614A01028,2026-09-07
1124,RAMCOSYS,INE246B01019,2026-09-07
1125,RAMKY,INE874I01013,2026-09-07
